Age of Empires III,PC,2005.0,Strategy,Microsoft Game Studios,Ensemble Studios,T
EyeToy Play 2,PS2,2004.0,Misc,Sony Computer Entertainment,SCEE,E10+
Dance Dance Revolution Ultramix 3,XB,2005.0,Simulation,Konami Digital Entertainment,Konami,E10+
Pro Evolution Soccer 2011 3D,3DS,2011.0,Sports,Konami Digital Entertainment,Konami,E
Just Dance 2014,PS3,2013.0,Misc,Ubisoft,Ubisoft,E10+
Wii Sports Club,WiiU,2014.0,Sports,Nintendo,Nintendo,E10+
Harry Potter and the Prisoner of Azkaban,GC,2004.0,Action,Electronic Arts,EA Games,E
Skylanders Giants,WiiU,2012.0,Action,Activision,Vicarious Visions,E10+
GRID 2,PS3,2013.0,Racing,Codemasters,Codemasters,E
Super Dragon Ball Z,PS2,2006.0,Fighting,Atari,Crafts & Meister,T
Disney Sing It,PS3,2008.0,Misc,Disney Interactive Studios,Zoe Mode,E
Ultimate Spider-Man,GC,2005.0,Action,Activision,Treyarch,T
Major League Baseball 2K6,X360,2006.0,Sports,Spike,Kush Games,E
NBA 2K7,PS3,2006.0,Sports,Take-Two Interactive,Visual Concepts,E
Just Dance 4,WiiU,2012.0,Misc,Ubisoft,Ubisoft Paris,E10+
"Monsters, Inc. Scream Arena",GC,2002.0,Platform,THQ,Radical Entertainment,E
Need for Speed: Hot Pursuit,PC,2010.0,Racing,Electronic Arts,Criterion Games,E10+
Rampage: Total Destruction,PS2,2006.0,Action,Midway Games,"Pipeworks Software, Inc.",E10+
High Heat Major League Baseball 2003,PS2,2002.0,Sports,3DO,3DO,E
Trivial Pursuit,X360,2009.0,Misc,Electronic Arts,EA Bright Light,E
Kingdom Under Fire: Circle of Doom,X360,2007.0,Role-Playing,Microsoft Game Studios,Blueside,M
Spider-Man: Friend or Foe,PS2,2007.0,Action,Activision,Next Level Games,E10+
EA Sports MMA,PS3,2010.0,Fighting,Electronic Arts,EA Tiburon,T
Guitar Hero On Tour: Modern Hits,DS,2009.0,Misc,Activision,Activision,E10+
Quake 4,X360,2005.0,Shooter,Activision,Raven Software,M
Tiger Woods PGA Tour 14,PS3,2013.0,Sports,Electronic Arts,EA Tiburon,E
Skate,PS3,2007.0,Sports,Electronic Arts,EA Black Box,T
Rage,PC,2011.0,Shooter,Bethesda Softworks,id Software,M
Custom Robo,GC,2004.0,Role-Playing,Nintendo,Noise Inc.,T
Prince of Persia: The Forgotten Sands,PSP,2010.0,Action,Ubisoft,Ubisoft Quebec,T
BioShock The Collection,PS4,2016.0,Shooter,Take-Two Interactive,2K Games,M
Theatrhythm Final Fantasy: Curtain Call,3DS,2014.0,Misc,Square Enix,Indies Zero,T
DiRT 2,Wii,2009.0,Racing,Codemasters,Codemasters,E10+
Pac-Man World 2,GC,2002.0,Action,Nintendo,Namco,E
Tomb Raider: Legend,X360,2006.0,Action,Eidos Interactive,Crystal Dynamics,T
Rocket League,PS4,2016.0,Sports,505 Games,Psyonix,E
The BIGS,Wii,2007.0,Sports,Take-Two Interactive,Blue Castle Games,E
The Legend of Spyro: A New Beginning,DS,2006.0,Platform,Vivendi Games,Amaze Entertainment,E
Juiced 2: Hot Import Nights,PSP,2007.0,Racing,THQ,Juice Games,T
Dungeon Siege III,X360,2011.0,Role-Playing,Square Enix,Obsidian Entertainment,T
DiRT Rally,PS4,2016.0,Racing,Codemasters,Codemasters,E
NFL Street 2 Unleashed,PSP,2005.0,Sports,Electronic Arts,EA Tiburon,E
FIFA Street 2,PS2,2006.0,Sports,Electronic Arts,EA Canada,E
Virtua Tennis 2009,Wii,2009.0,Sports,Sega,Sumo Digital,E
Overlord: Dark Legend,Wii,2009.0,Action,Codemasters,Climax Group,T
The Legend of Spyro: The Eternal Night,DS,2007.0,Platform,Vivendi Games,Amaze Entertainment,E
Harry Potter and the Order of the Phoenix,PSP,2007.0,Action,Electronic Arts,EA Games,E10+
Wanted: Weapons of Fate,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,GRIN,M
Xenosaga Episode III: Also sprach Zarathustra,PS2,2006.0,Role-Playing,Namco Bandai Games,Monolith Soft,T
Rune Factory: Frontier,Wii,2008.0,Role-Playing,Rising Star Games,Neverland,E10+
Mini Ninjas,Wii,2009.0,Action,Eidos Interactive,Io Interactive,E10+
Naruto Shippuden: Ninja Destiny 2,DS,2008.0,Fighting,Takara Tomy,Takara Tomy,T
Scribblenauts: Unlimited,WiiU,2012.0,Action,Warner Bros. Interactive Entertainment,5TH Cell,E10+
Marvel: Ultimate Alliance,PSP,2006.0,Role-Playing,Activision,Vicarious Visions,T
The Sims 2: Castaway,PS2,2007.0,Simulation,Electronic Arts,EA Redwood Shores,T
NCAA Football 07,PSP,2006.0,Sports,Electronic Arts,EA Sports,E
Fragile Dreams: Farewell Ruins of the Moon,Wii,2009.0,Role-Playing,Rising Star Games,Tri-Crescendo,T
GoldenEye: Rogue Agent,GC,2004.0,Shooter,Electronic Arts,EA LA,T
Need for Speed: The Run,PC,2011.0,Action,Electronic Arts,Black Box,T
Dragon Ball Z: Infinite World,PS2,2008.0,Fighting,Namco Bandai Games,Dimps Corporation,T
Elite Beat Agents,DS,2006.0,Misc,Nintendo,iNiS,E10+
ESPN X Games Skateboarding,PS2,2001.0,Sports,Konami Digital Entertainment,KCEO,E
Sid Meiers Civilization: Beyond Earth,PC,2014.0,Strategy,Take-Two Interactive,Firaxis Games,E10+
Castlevania: Order of Ecclesia,DS,2008.0,Platform,Konami Digital Entertainment,Konami,T
Left 4 Dead 2,PC,2009.0,Shooter,Valve Software,Valve Software,M
Green Day: Rock Band,Wii,2010.0,Misc,MTV Games,Harmonix Music Systems,T
Star Fox: Zero,WiiU,2016.0,Shooter,Nintendo,PlatinumGames,E10+
SAW,PS3,2009.0,Action,Konami Digital Entertainment,Zombie Studios,M
Tom Clancys HAWX 2,X360,2010.0,Action,Ubisoft,Ubisoft,T
High Heat Major League Baseball 2004,PS2,2003.0,Sports,3DO,3DO,E
Robots,PS2,2005.0,Action,Vivendi Games,Eurocom Entertainment Software,E
NARC,PS2,2005.0,Shooter,Midway Games,Point of View,M
Dragon Ball Z: Attack of the Saiyans,DS,2009.0,Role-Playing,Namco Bandai Games,Monolith Soft,E10+
Bionic Commando,PS3,2009.0,Platform,Capcom,GRIN,M
Monster Rancher 3,PS2,2001.0,Simulation,Tecmo Koei,Tecmo,E
The Incredibles: Rise of the Underminer,PS2,2005.0,Action,THQ,Heavy Iron Studios,E10+
Sword Art Online: Lost Song,PSV,2015.0,Role-Playing,Namco Bandai Games,"Bandai Namco Games, Artdink",T
Hamtaro: Ham-Ham Heartbreak,GBA,2002.0,Action,Nintendo,Pax Softonica,E
Okage: Shadow King,PS2,2001.0,Role-Playing,Sony Computer Entertainment,Zener Works,T
BlazBlue: Calamity Trigger,X360,2009.0,Fighting,PQube,Arc System Works,T
NBA 2K6,XB,2005.0,Action,Take-Two Interactive,Visual Concepts,E
Marvel Super Hero Squad,Wii,2009.0,Fighting,THQ,Blue Tongue Entertainment,E10+
The Chronicles of Narnia: Prince Caspian,Wii,2008.0,Action,Disney Interactive Studios,Travellers Tales,T
Worlds Scariest Police Chases,PS,2001.0,Racing,Activision,UDS,T
MechAssault 2: Lone Wolf,XB,2004.0,Simulation,Microsoft Game Studios,Day 1 Studios,T
Valkyrie Profile: Lenneth,PSP,2006.0,Role-Playing,Square Enix,TOSE,T
Just Dance 2016,PS4,2015.0,Misc,Ubisoft,Ubisoft,E10+
ESPN NFL Football,XB,2003.0,Sports,Sega,Visual Concepts,E
Rapala Pro Fishing,PS2,2004.0,Sports,Zoo Digital Publishing,Activision,E
Spider-Man: Shattered Dimensions,X360,2010.0,Action,Activision,Beenox,T
TMNT,Wii,2007.0,Action,Ubisoft,Ubisoft Montreal,E10+
Fossil Fighters: Frontier,3DS,2014.0,Role-Playing,Nintendo,"RED Entertainment, Spike Chunsoft",E10+
Arc the Lad: Twilight of the Spirits,PS2,2003.0,Role-Playing,Sony Computer Entertainment,Cattle Call,T
Watch Dogs 2,XOne,2016.0,Action,Ubisoft,Ubisoft Montreal,M
Tiger Woods PGA Tour 09,PSP,2008.0,Sports,Electronic Arts,Exient Entertainment,E
Harry Potter and the Chamber of Secrets,XB,2002.0,Action,Electronic Arts,Eurocom Entertainment Software,E
Arctic Thunder,PS2,2001.0,Racing,Midway Games,Inland Productions,T
ESPN: Sports Connection,WiiU,2012.0,Sports,Ubisoft,Ubisoft,E
Shrek,XB,2001.0,Platform,TDK Mediactive,Digital Illusions,T
Dragons Crown,PSV,2013.0,Role-Playing,Nippon Ichi Software,Vanillaware,T
Wipeout 2048,PSV,2012.0,Racing,Sony Computer Entertainment,Studio Liverpool,E10+
Trauma Center: Under the Knife,DS,2005.0,Simulation,Nintendo,ITL,T
Earth Defense Force 2025,PS3,2013.0,Shooter,D3Publisher,Sandlot,M
Middle-Earth: Shadow of Mordor,PC,2014.0,Action,Warner Bros. Interactive Entertainment,Monolith Productions,M
Suikoden V,PS2,2006.0,Role-Playing,Konami Digital Entertainment,Konami,T
Tiger Woods PGA Tour 14,X360,2013.0,Sports,Electronic Arts,EA Tiburon,E
LocoRoco 2,PSP,2008.0,Platform,Sony Computer Entertainment,SCE Japan Studio,E
Football Manager Handheld 2010,PSP,2009.0,Sports,Sega,Sports Interactive,E
Batman: Rise of Sin Tzu,PS2,2003.0,Action,Ubisoft,Ubisoft Montreal,T
Worms: Open Warfare 2,DS,2007.0,Strategy,THQ,"Team 17, Two Tribes",E10+
Dark Void,PS3,2010.0,Action,Capcom,Airtight Games,T
Guitar Hero: Smash Hits,PS3,2009.0,Misc,Activision,Beenox,T
NHL 2K10,Wii,2009.0,Sports,Take-Two Interactive,Take-Two Interactive,E10+
Bloody Roar 3,PS2,2001.0,Fighting,Virgin Interactive,Eighting/Raizing,T
WWE Crush Hour,PS2,2003.0,Racing,THQ,Pacific Coast Power & Light,T
Persona 2: Eternal Punishment,PS,2000.0,Role-Playing,Atlus,Atlus Co.,T
Homefront: The Revolution,PS4,2016.0,Shooter,Deep Silver,Deep Silver Dambuster Studios,M
Assassins Creed III,WiiU,2012.0,Action,Ubisoft,Ubisoft Quebec,M
One Piece: Burning Blood,PS4,2016.0,Fighting,Namco Bandai Games,Spike Chunsoft,T
Star Wars: Flight of the Falcon,GBA,2003.0,Action,THQ,Pocket Studios,E
Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009.0,Fighting,Ubisoft,Game Arts,E10+
Toukiden: The Age of Demons,PSV,2013.0,Action,Tecmo Koei,Omega Force,T
Football Manager 2016,PC,2015.0,Simulation,Sega,Sega,E
Resident Evil: Dead Aim,PS2,2003.0,Action,Capcom,Cavia Inc.,M
Need for Speed Carbon,GC,2006.0,Racing,Electronic Arts,EA Canada,E10+
EA Sports MMA,X360,2010.0,Fighting,Electronic Arts,EA Tiburon,T
Defiance,PS3,2013.0,Shooter,Trion Worlds,Trion Worlds,M
Terminator Salvation,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,GRIN,T
Guilty Gear X2,PS2,2002.0,Fighting,Sammy Corporation,Arc System Works,T
Chicken Shoot,Wii,2007.0,Action,Zoo Digital Publishing,Destination Software,E10+
Tom Clancys Rainbow Six: Lockdown,PS2,2005.0,Shooter,Ubisoft,"Red Storm Entertainment, Ubisoft Montreal",M
MotoGP 08,X360,2008.0,Racing,Capcom,Milestone S.r.l,E
LEGO Marvels Avengers,XOne,2016.0,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
Aggressive Inline,PS2,2002.0,Sports,Acclaim Entertainment,"Z-Axis, Ltd.",T
Mirrors Edge Catalyst,PS4,2016.0,Platform,Electronic Arts,EA DICE,T
Sniper Elite 3,XOne,2014.0,Shooter,505 Games,Rebellion,M
NFL Street,GC,2004.0,Sports,Electronic Arts,EA Tiburon,E
Karaoke Revolution,PS2,2003.0,Misc,Konami Digital Entertainment,Harmonix Music Systems,E
Metal Arms: Glitch in the System,PS2,2003.0,Shooter,Vivendi Games,Mass Media,T
EverGrace,PS2,2000.0,Role-Playing,Ubisoft,From Software,T
Enemy Territory: Quake Wars,PS3,2008.0,Shooter,Activision,"Z-Axis, Ltd.",T
Lunar 2: Eternal Blue Complete,PS,1999.0,Role-Playing,Kadokawa Shoten,Game Arts,T
MLB 06: The Show,PSP,2006.0,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
Over the Hedge,GC,2006.0,Platform,Activision,Edge of Reality,E10+
Charlie and the Chocolate Factory,PS2,2005.0,Adventure,Global Star,"High Voltage Software, Backbone Entertainment",E
TrackMania Turbo,PS4,2016.0,Action,Ubisoft,Nadeo,E
Tiger Woods PGA Tour 12: The Masters,Wii,2011.0,Sports,Electronic Arts,Electronic Arts,E
Def Jam Icon,X360,2007.0,Action,Electronic Arts,EA Chicago,M
Dynasty Warriors 5 Empires,PS2,2006.0,Action,Tecmo Koei,Omega Force,T
Call of Duty: Ghosts,WiiU,2013.0,Shooter,Activision,Treyarch,M
Transformers: Dark of the Moon,PS3,2011.0,Action,Activision,High Moon Studios,T
SoulCalibur,DC,1999.0,Fighting,Namco Bandai Games,Namco,T
WipEout 3,PS,1999.0,Racing,Psygnosis,Psygnosis,E
WWE 12,Wii,2011.0,Fighting,THQ,Yukes,T
WWE All Stars,X360,2011.0,Fighting,THQ,THQ,T
Mini Ninjas,PS3,2009.0,Action,Eidos Interactive,Io Interactive,E10+
Tekken Tag Tournament 2,X360,2012.0,Fighting,Namco Bandai Games,Namco Bandai Games,T
Driver 2 Advance,GBA,2002.0,Action,Atari,Sennari Interactive,T
Monster Rancher 4,PS2,2003.0,Simulation,Tecmo Koei,Tecmo,E
Mini Ninjas,DS,2009.0,Action,Eidos Interactive,Magic Pockets,E10+
Tim Burtons The Nightmare Before Christmas: Oogies Revenge,PS2,2004.0,Adventure,Disney Interactive Studios,Capcom,E10+
Battalion Wars 2,Wii,2007.0,Strategy,Nintendo,Kuju Entertainment,T
MotorStorm: Arctic Edge,PS2,2009.0,Racing,Sony Computer Entertainment,Virtuos,T
Hitman: Contracts,XB,2004.0,Shooter,Eidos Interactive,Io Interactive,M
Supreme Commander 2,X360,2010.0,Strategy,Square Enix,Gas Powered Games,E10+
Thunderstrike: Operation Phoenix,PS2,2001.0,Simulation,Eidos Interactive,Core Design Ltd.,T
Racquet Sports,PS3,2010.0,Sports,Ubisoft,Asobo Studio,E
Company of Heroes 2,PC,2013.0,Strategy,THQ,Relic,M
Trauma Center: Second Opinion,Wii,2006.0,Simulation,Nintendo,Atlus,T
WWE Day of Reckoning 2,GC,2005.0,Fighting,THQ,Yukes,T
The Urbz: Sims in the City,XB,2004.0,Simulation,Electronic Arts,Maxis,T
Rayman Legends,XOne,2014.0,Platform,Ubisoft,Ubisoft Montpellier,E10+
SpongeBob SquarePants: The Yellow Avenger,DS,2005.0,Action,THQ,Tantatus,E
Monopoly,PS3,2008.0,Misc,Electronic Arts,Electronic Arts,E
SimCity Creator,DS,2008.0,Simulation,Electronic Arts,Electronic Arts,E
Tenchu Z,X360,2006.0,Action,Microsoft Game Studios,K2 LLC,M
Conan,PS3,2007.0,Action,THQ,Nihilistic,M
Leisure Suit Larry: Magna Cum Laude,PS2,2004.0,Adventure,Vivendi Games,High Voltage Software,M
MVP 06 NCAA Baseball,XB,2006.0,Sports,Electronic Arts,EA Canada,E
Naruto Shippuden: Ultimate Ninja Impact,PSP,2011.0,Fighting,Namco Bandai Games,Racjin,T
F.E.A.R.,X360,2006.0,Shooter,Vivendi Games,Day 1 Studios,M
Tom Clancys Ghost Recon: Shadow Wars,3DS,2011.0,Strategy,Ubisoft,Ubisoft,T
Herbie: Fully Loaded,GBA,2005.0,Racing,Disney Interactive Studios,Buena Vista Interactive,E
Teenage Mutant Ninja Turtles,GC,2003.0,Action,Konami Digital Entertainment,Konami,E
Kameo: Elements of Power,X360,2005.0,Action,Microsoft Game Studios,Rare Ltd.,T
Dynasty Warriors 6 Empires,PS3,2009.0,Action,Tecmo Koei,Omega Force,T
The Shoot,PS3,2010.0,Shooter,Sony Computer Entertainment,Cohort Studios,T
Puzzle Quest: Challenge of the Warlords,DS,2007.0,Puzzle,D3Publisher,1st Playable Productions,E10+
Dynasty Warriors: Gundam 2,PS2,2008.0,Action,Namco Bandai Games,Omega Force,T
Star Ocean: Second Evolution,PSP,2008.0,Role-Playing,Square Enix,TOSE,T
MXRider,PS2,2001.0,Racing,Atari,Paradigm Entertainment,E
Delta Force: Black Hawk Down,XB,2005.0,Shooter,NovaLogic,Climax Group,T
Pirates of the Caribbean: At Worlds End,X360,2007.0,Action,Disney Interactive Studios,Eurocom Entertainment Software,T
The Eye of Judgment,PS3,2007.0,Misc,Sony Computer Entertainment,SCEJ,T
Tom Clancys Ghost Recon Advanced Warfighter,XB,2006.0,Shooter,Ubisoft,Ubisoft Shanghai,T
NHL 09,PS3,2008.0,Sports,Electronic Arts,EA Canada,E10+
World of Final Fantasy,PS4,2016.0,Role-Playing,Square Enix,Square Enix,E10+
Banjo-Kazooie: Gruntys Revenge,GBA,2003.0,Platform,THQ,Rare Ltd.,E
NHL 17,PS4,2016.0,Sports,Electronic Arts,"EA Canada, EA Vancouver",E10+
Mega Man ZX Advent,DS,2007.0,Platform,Capcom,Inti Creates,E10+
NCAA Basketball 10,PS3,2009.0,Sports,Electronic Arts,EA Canada,E
Jeanne dArc,PSP,2006.0,Role-Playing,Sony Computer Entertainment,Level 5,T
Harry Potter and the Deathly Hallows - Part 2,X360,2011.0,Action,Electronic Arts,EA Bright Light,T
Avatar: The Last Airbender,DS,2006.0,Adventure,THQ,TOSE,E
Ape Escape Academy,PSP,2004.0,Misc,Sony Computer Entertainment,Shift,E10+
WWE Wrestlemania XIX,GC,2003.0,Fighting,THQ,Yukes,T
The Sims 2,GC,2005.0,Simulation,Electronic Arts,Maxis,T
Hulk,XB,2003.0,Action,Universal Interactive,Radical Entertainment,T
Untold Legends: The Warriors Code,PSP,2006.0,Role-Playing,Ubisoft,Sony Online Entertainment,T
Klonoa 2: Lunateas Veil,PS2,2001.0,Platform,Sony Computer Entertainment,Namco,E
Deus Ex: Invisible War,XB,2003.0,Shooter,Eidos Interactive,Ion Storm,M
The King of Fighters XIII,X360,2011.0,Fighting,Rising Star Games,SNK Playmore,T
Tak 2: The Staff of Dreams,GC,2004.0,Platform,THQ,Avalanche Software,E
Fracture,X360,2008.0,Shooter,LucasArts,Day 1 Studios,T
Ninja Blade,X360,2009.0,Action,Microsoft Game Studios,From Software,M
LEGO Batman 2: DC Super Heroes,PSV,2012.0,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
Bee Movie Game,Wii,2007.0,Action,Activision,Smart Bomb Interactive,E
Kelly Slaters Pro Surfer,PS2,2002.0,Sports,Activision,Treyarch,E
Sniper: Ghost Warrior 2,PS3,2013.0,Shooter,City Interactive,City Interactive,M
Legends of Wrestling II,PS2,2002.0,Fighting,Acclaim Entertainment,Acclaim,T
Virtua Tennis 2009,X360,2009.0,Sports,Sega,Sumo Digital,E
Street Fighter Alpha 3 MAX,PSP,2006.0,Fighting,Capcom,Capcom,T
MLB 09: The Show,PS2,2009.0,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
Classic NES Series: Castlevania,GBA,2004.0,Platform,Nintendo,Konami,E
Fight Night Round 3,XB,2006.0,Fighting,Electronic Arts,EA Chicago,T
Way of the Samurai 2,PS2,2003.0,Action,Capcom,Acquire,M
Planet Puzzle League,DS,2007.0,Puzzle,Nintendo,Intelligent Systems,E
Naruto: Rise of a Ninja,X360,2007.0,Action,Ubisoft,Ubisoft Montreal,T
Cabelas Dangerous Hunts 2011,PS3,2010.0,Sports,Activision,Activision,T
Disgaea 2: Cursed Memories,PS2,2006.0,Role-Playing,Tecmo Koei,Nippon Ichi Software,T
Clock Tower 3,PS2,2002.0,Adventure,Capcom,SunSoft,M
Etrian Odyssey,DS,2007.0,Role-Playing,Nintendo,"Lancarse, Atlus",T
Call Of Duty 2: Big Red One,GC,2005.0,Shooter,Activision,Treyarch,T
Dragon Ball Z: Extreme Butoden,3DS,2015.0,Fighting,Namco Bandai Games,Arc System Works,T
Disgaea: Hour of Darkness,PS2,2003.0,Role-Playing,Tecmo Koei,Nippon Ichi Software,T
NeoGeo Battle Coliseum,PS2,2005.0,Fighting,Ignition Entertainment,SNK Playmore,T
Resonance of Fate,X360,2010.0,Role-Playing,Sega,Tri-Ace,T
Harry Potter and the Deathly Hallows - Part 2,Wii,2011.0,Action,Electronic Arts,EA Bright Light,T
SpongeBob SquarePants: Creature from the Krusty Krab,GC,2006.0,Platform,THQ,Blitz Games,E
MLB 08: The Show,PSP,2008.0,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
Spy Kids 3-D: Game Over,GBA,2003.0,Platform,Disney Interactive Studios,Digital Eclipse,E
Power Rangers: Ninja Storm,GBA,2003.0,Misc,THQ,Natsume,E
Medal of Honor: Warfighter,PC,2012.0,Action,Electronic Arts,Danger Close,M
MVP Baseball 2005,GC,2005.0,Sports,Electronic Arts,EA Sports,E
SSX Blur,Wii,2007.0,Sports,Electronic Arts,EA Montreal,E
Danganronpa: Trigger Happy Havoc,PSV,2013.0,Misc,Nippon Ichi Software,Spike Chunsoft,M
Harry Potter and the Half-Blood Prince,PS3,2009.0,Action,Electronic Arts,EA Bright Light,E10+
Teen Titans,GC,2006.0,Action,THQ,Artificial Mind and Movement,E10+
MX vs. ATV Untamed,Wii,2008.0,Racing,THQ,Rainbow Studios,E
Binary Domain,PS3,2012.0,Action,Sega,Sega,M
DECA Sports Freedom,X360,2010.0,Sports,Hudson Soft,AI,E10+
Major League Baseball 2K6,XB,2006.0,Sports,Take-Two Interactive,Kush Games,E
Golden Axe: Beast Rider,X360,2008.0,Action,Sega,Secret Level,M
EA Playground,DS,2007.0,Sports,Electronic Arts,Piranha Games,E
The Witcher: Enhanced Edition,PC,2008.0,Role-Playing,Atari,CD Projekt Red Studio,M
Mystery Case Files: The Malgrave Incident,Wii,2011.0,Adventure,Nintendo,Sanzaru Games,E
Iron Man 2,Wii,2010.0,Action,Sega,High Voltage Software,T
SWAT: Global Strike Team,PS2,2003.0,Shooter,Vivendi Games,Argonaut Games,M
Battlestations: Pacific,X360,2009.0,Strategy,Eidos Interactive,Eidos Interactive,T
Elebits,Wii,2006.0,Action,Konami Digital Entertainment,Konami,E
Def Jam Rapstar,PS3,2010.0,Misc,Konami Digital Entertainment,"Terminal Reality, 4mm Games",T
Hatsune Miku: Project Mirai DX,3DS,2015.0,Misc,Sega,Sega,E10+
Just Dance 2016,XOne,2015.0,Misc,Ubisoft,Ubisoft,E10+
Golden Axe: Beast Rider,PS3,2008.0,Action,Sega,Secret Level,M
Dead Space 2,PC,2011.0,Shooter,Electronic Arts,Visceral Games,M
Kinetica,PS2,2001.0,Racing,Sony Computer Entertainment,SCE Santa Monica,T
The Black Eyed Peas Experience,X360,2011.0,Misc,Ubisoft,iNiS,T
NBA Street V3,XB,2005.0,Sports,Electronic Arts,EA Canada,E
Marvel: Ultimate Alliance 2,Wii,2009.0,Role-Playing,Activision,n-Space,T
Remember Me,PS3,2013.0,Action,Capcom,DONTNOD Entertainment,M
Silent Hill: Downpour,X360,2012.0,Action,Konami Digital Entertainment,Konami,M
Dead Rising 2: Off the Record,PS3,2011.0,Action,Capcom,Capcom Vancouver,M
Dragon Ball: XenoVerse,XOne,2015.0,Fighting,Namco Bandai Games,Dimps Corporation,T
Eternal Sonata,X360,2007.0,Role-Playing,Atari,Tri-Crescendo,T
Harvest Moon: Back to Nature,PS,1999.0,Simulation,Ubisoft,Victor Interactive Software,E
Dead or Alive 5,X360,2012.0,Fighting,Ubisoft Annecy,Team Ninja,M
Overlord II,X360,2009.0,Action,Codemasters,Triumph Studios,T
Dance Dance Revolution Universe,X360,2007.0,Simulation,Konami Digital Entertainment,Konami,E10+
Batman: Arkham Asylum,PC,2009.0,Action,Eidos Interactive,Rocksteady Studios,T
"Warhammer 40,000: Squad Command",PSP,2007.0,Strategy,THQ,RedLynx,T
Darkwatch,PS2,2005.0,Shooter,Ubisoft,High Moon Studios,M
Tony Hawks American Wasteland,X360,2005.0,Sports,Activision,Neversoft Entertainment,T
Beautiful Katamari,X360,2007.0,Puzzle,Namco Bandai Games,Now Production,E
Prince of Persia: The Sands of Time,GC,2003.0,Action,Ubisoft,Ubisoft,T
Harry Potter and the Deathly Hallows - Part 2,PS3,2011.0,Action,Electronic Arts,EA Bright Light,T
Sky Odyssey,PS2,2000.0,Simulation,Sony Computer Entertainment,CAProduction,E
World of Warcraft: Legion,PC,2016.0,Role-Playing,Activision,Blizzard Entertainment,T
Hatsune Miku: Project Diva F 2nd,PSV,2014.0,Misc,Sega,Sega,T
Bleach: Shattered Blade,Wii,2006.0,Fighting,Sega,Polygon Magic,T
FIFA Street 3,PS3,2008.0,Sports,Electronic Arts,EA Canada,E
FIFA 2001 Major League Soccer,PS,2000.0,Sports,Electronic Arts,EA Sports,E
Operation Flashpoint: Red River,PS3,2011.0,Shooter,Codemasters,Codemasters,M
DiRT 2,PSP,2009.0,Racing,Sony Computer Entertainment,Codemasters,E10+
Froggers Adventures: The Rescue,PS2,2003.0,Platform,Konami Digital Entertainment,Konami,E
Silent Hill HD Collection,PS3,2012.0,Action,Konami Digital Entertainment,Hijinx Studios,M
Karaoke Revolution Volume 3,PS2,2004.0,Misc,Konami Digital Entertainment,Harmonix Music Systems,E
Army of Two: The 40th Day,PSP,2010.0,Shooter,Electronic Arts,"Buzz Monkey, EA Montreal",M
Persona 4: Dancing All Night,PSV,2015.0,Misc,Nippon Ichi Software,"Atlus, Dingo Inc.",T
Ultimate Fighting Championship: Throwdown,PS2,2002.0,Fighting,Ubisoft,Opus,T
Disneys Extreme Skate Adventure,PS2,2003.0,Sports,Activision,Toys for Bob,E
Prey,X360,2006.0,Shooter,Take-Two Interactive,Venom Games,M
Shaun White Snowboarding,PSP,2008.0,Sports,Ubisoft,Ubisoft,E10+
Folklore,PS3,2007.0,Role-Playing,Sony Computer Entertainment,"Game Republic, JapanStudio",T
Murdered: Soul Suspect,PS4,2014.0,Action,Square Enix,Airtight Games,M
The Darkness II,PS3,2012.0,Shooter,Take-Two Interactive,Digital Extremes,M
NBA 2K3,XB,2002.0,Sports,Sega,Visual Concepts,E
NFL Fever 2004,XB,2003.0,Sports,Microsoft Game Studios,Microsoft Game Studios,E
FIFA Street 3,X360,2008.0,Sports,Electronic Arts,EA Canada,E
Test Drive Unlimited,X360,2006.0,Racing,Atari,Eden Studios,E10+
Marvel Nemesis: Rise of the Imperfects,PSP,2005.0,Fighting,Electronic Arts,EA Canada,T
Kingdom Under Fire: The Crusaders,XB,2004.0,Strategy,Deep Silver,Phantagram,M
Clive Barkers Jericho,X360,2007.0,Shooter,Codemasters,"Mercury Steam, Alchemic Productions",M
Romance of the Three Kingdoms VII,PS2,2000.0,Strategy,Tecmo Koei,Koei,E
Fable III,PC,2011.0,Role-Playing,Microsoft Game Studios,Lionhead Studios,M
"Monsters, Inc.",PS2,2002.0,Adventure,Sony Computer Entertainment,Artificial Mind and Movement,E
DJ Hero,PS2,2009.0,Misc,Activision,FreeStyleGames,T
Lord of Arcana,PSP,2010.0,Role-Playing,Square Enix,Access Games,M
Phineas and Ferb: Across the 2nd Dimension,PS3,2011.0,Action,Disney Interactive Studios,High Impact Games,E10+
Tekken 6,PSP,2009.0,Fighting,Namco Bandai Games,"Namco Bandai Games America, Namco Bandai Games",T
Dynasty Warriors 4 Empires,PS2,2004.0,Action,Tecmo Koei,Omega Force,T
Shenmue II,XB,2002.0,Adventure,Microsoft Game Studios,Sega AM2,T
Crash of the Titans,X360,2007.0,Action,Vivendi Games,Radical Entertainment,E10+
